P,VF,LCD,PLD,SA,y,Nearest_P,Nearest_VF,Nearest_LCD,Nearest_PLD,Nearest_SA,Nearest_y
3.6142391929761133,0.4922019587976691,5.611098934723997,3.5029418322409516,488.93068865760677,0.00028032457,3.0,0.4952,5.69047,3.03362,488.89,0.0007164746321295
686.6111502185298,0.4612254112725594,4.829793412774197,2.699359355927875,237.50846010494547,0.369338,500.0,0.4304,5.10514,2.82759,237.788,0.4360943391829043
184.11951971609187,0.8309886884079943,24.067343860150913,22.879644268952514,4245.921823476309,0.0215147,100.0,0.868,21.0952,19.2468,4251.56,0.0133179007284813
37972.84885542993,0.680907916867377,7.296993733794937,5.122275245488971,2603.7126131023115,8.394682,40000.0,0.6772,5.97609,4.07891,2602.36,3.413171739487747
163836.96732146104,0.6914673609756425,9.94404302662868,8.397322583894493,1735.3349191382285,5.3909664,100000.0,0.6832,8.59245,7.9025,1735.7,9.10600631484066
7997819.296835798,0.8549137091009615,14.661383359485392,13.446692744827804,5217.185102096153,570.2379,10000000.0,0.8158,10.4133,8.31604,5219.56,581.5581007463205
7673270.336957439,0.6978479669947959,14.324202234974358,9.831450991194812,1609.4410858677145,158.32072,10000000.0,0.5892,9.17575,5.94989,1609.25,211.00623854746257
584832.092703818,0.5508976913657918,6.211106776391585,4.846799799599748,818.4835527477371,19.741184,500000.0,0.503,6.53052,5.58315,817.183,70.10162086289368
9807979.66792443,0.5419725399043777,4.051115415743259,3.279199321927294,689.7387357572663,124.824585,10000000.0,0.5458,4.68935,3.37487,689.526,111.54343190867672
839.0815374779728,0.5121257616580196,6.311420516282662,3.8451570277910965,580.1471217497303,0.0319224,1000.0,0.4796,5.52904,3.49181,579.808,0.1836082511081414
63035.1696588695,0.46830621252985327,4.049280586921569,3.4694882735162285,301.9362867738354,5.8908186,50000.0,0.4076,4.34072,3.48491,301.922,30.46010606725393
54.049348411021974,0.6282489815574369,7.829020810146027,5.870636828086777,2374.15890271813,0.008324245,50.0,0.6572,7.22845,6.88703,2373.83,0.0124199880683595
7001.962915009316,0.5784720703530274,5.417844531555553,4.138506871187062,1154.5076401688546,4.8789773,5000.0,0.5144,5.10209,3.53964,1153.61,9.526950501467637
8385191.268978913,0.6336278193971785,11.976248112315847,2.6153979846527675,1523.4587932862232,220.75737,10000000.0,0.6446,11.3323,3.33749,1525.92,183.34654251475848
573.5317879027973,0.6752745504849728,15.672531924089224,9.296848152512556,2265.444033863424,0.7042582,500.0,0.7992,10.9331,7.2387,2264.38,0.0091101873483072
35878.62380681878,0.8066370823812824,22.180988104078097,11.327204523867564,4436.216324207227,6.587811,40000.0,0.774,15.2718,8.36501,4441.83,5.726971488681032
8412778.164774029,0.5876650180734084,8.190661519541942,7.18609079365671,1547.4762997646965,165.20033,10000000.0,0.6482,7.15691,4.93813,1547.92,148.09318405172286
4.000137546094164,0.71085839579093,7.773706450667845,6.139073101205662,2553.254501467091,0.0011624624,5.0,0.7024,8.86151,4.15241,2553.18,0.0004909238186161
40572.05373176733,0.6233373224794385,11.867995793584655,10.659980887648569,1279.3780621853105,5.2512155,40000.0,0.6026,11.2156,10.8749,1278.57,13.322479652770436
49.99266699154537,0.7266062747583371,13.574031110843418,6.859050089151957,2373.969808322893,0.015343503,50.0,0.7198,13.0054,6.82625,2375.58,0.0180050777732158
4.653115234130399,0.514302795348077,7.522545662144664,6.408609318222101,589.6098745168908,0.012344834,5.0,0.526,7.3527,6.48023,590.24,0.0040172592567021
461958.8605137021,0.7610768971277676,8.950773467797152,6.337252109727573,4118.479851568057,92.046974,500000.0,0.7646,8.54706,6.43178,4104.38,81.79915287032131
6.010900035010261,0.6938642343391926,8.924325837245043,4.246204628965049,1914.7554083248588,0.0006547688,5.0,0.6122,7.68451,4.9879,1916.01,0.0018225696830079
6823.444310582491,0.7284361515181855,10.064701640033649,7.192097554420732,2732.053261543017,0.5845123,5000.0,0.673,10.2145,6.03558,2730.76,1.4822147049195329
1585.1833096144653,0.34145406814542834,3.5217824932827466,2.4227898580667313,4.028076458113446,0.0008648635,1000.0,0.3906,3.41131,2.42549,4.21028,0.000430374099979
5.169839703842769,0.5884791848744461,6.723780056479715,4.616512799765086,1100.3969018852536,5.9373542e-05,5.0,0.5406,6.88886,4.03008,1099.6,0.0030967234863041
27378.514417584825,0.5223260410232258,7.526479949012517,5.955394978510289,422.67866848537665,1.9262881,40000.0,0.4504,6.18293,5.67653,422.599,4.990462487042306
25.12187302114229,0.7844676264458562,19.99031807387572,6.464453819706336,3784.255061709167,0.0046955883,20.0,0.7894,20.0872,6.66271,3783.05,0.004100807065881
2937.426392906614,0.772059416288029,14.478627338825987,13.028808193232297,3877.127313962817,0.7603686,1000.0,0.8096,15.0513,7.94511,3880.01,0.0821161627457676
6955.606630725242,0.6057868409790548,5.685012210622672,3.960432278939009,1627.7684831522336,2.5410762,5000.0,0.6126,7.95891,4.14066,1627.97,1.3144567427140097
3.037920453540815,0.9387429197495132,42.826681396161916,24.270319344879262,6409.056383358429,0.0006728301,3.0,0.9392,42.7982,24.2406,6405.57,0.0006212434704126
207650.56056725315,0.3818023460142957,4.504541158054661,2.7720438465479305,581.0698335441539,171.84673,100000.0,0.4844,4.96943,3.02335,580.831,46.9037285512981
754107.7226219005,0.7336524831824713,12.331924486114033,5.7274488663461955,2815.8984559374794,134.74031,1000000.0,0.7248,12.328,5.95231,2820.29,151.97663684510974
55.28869252805534,0.5780976822465719,4.979796378583551,3.1890328961151786,934.0686972238498,0.16414782,50.0,0.5266,5.2216,3.54475,934.26,0.0771720902533757
47.038740793400194,0.46593127511564736,6.240132332501349,5.12532537260328,407.1728643219591,0.00081380585,50.0,0.418,5.32382,4.69426,407.729,0.0232266152693671
35.88754464283054,0.7081622742198707,15.923477881345184,5.403399599369698,2924.2310557450373,0.01035027,40.0,0.7402,15.486,6.62234,2927.8,0.0105361280727844
743.2722473350248,0.5016299662433523,4.788143851080845,3.759644286880077,443.46885131972545,0.031119114,500.0,0.4396,4.73204,4.05435,443.031,0.3144902269618705
8545.021299494174,0.5729494318344892,8.529106409959116,7.68034572561262,1306.5676813347877,0.9642873,10000.0,0.5834,8.31522,6.68432,1305.26,10.993550741132813
2.3700812261342925,0.4441280011751919,4.459299589769912,3.4232945872143374,413.70816043353045,0.0011731018,3.0,0.5608,4.29972,3.05124,413.501,0.0004074134462999
7113752.3097527055,0.4829833959552806,4.128798441689918,3.1806511328128373,124.03473688812028,28.737526,5000000.0,0.3424,3.86828,3.15476,124.276,27.43124694851253
17.47670048198288,0.6729553536956706,4.993670099403386,4.102300378670301,2927.678490110522,0.006596695,20.0,0.6568,5.10002,3.64368,2928.3,0.0090527259441725
714241.6740175354,0.7555724044477607,16.853792296621712,16.580851474179322,2038.7991002097463,78.34091,500000.0,0.6832,17.6314,10.0389,2035.27,72.65797763066234
10451.04025395578,0.8814212639461314,17.17311804828931,15.623662698253227,5180.095823945343,1.8439903,10000.0,0.863,15.2806,14.4886,5189.2,1.401314030901637
8.356105639919782,0.4830660531557081,5.364510671095047,4.016661142444368,597.7587846350166,0.003245075,10.0,0.4546,5.21651,4.26413,597.724,0.0141761827446038
10.931197233110844,0.6462502627124599,6.021575155307456,4.295446887690228,2276.9706314595132,0.002608267,10.0,0.608,6.49481,4.4278,2279.51,0.0166763464803133
2.358439917528419,0.9300397788618096,37.5492442239401,19.541065718648586,6131.27556918357,0.000282086,3.0,0.9292,23.0353,21.6072,6105.88,0.000394761916419
1.295520190807063,0.6139147990210913,15.64317704609467,3.1992349199323398,1216.0825784667234,0.00068395113,1.0,0.6876,15.2363,7.95854,1219.76,0.0001218870013291
7.626365353226807,0.47293495614523473,4.1708036888924855,2.4360780848966725,140.64769319842935,0.0032975406,10.0,0.4522,3.82744,2.88368,140.841,0.0001647240708108
3.9097032282931816,0.5855677008949172,6.842384110834839,6.713510657241695,1405.8185223421224,0.0047785803,3.0,0.5866,7.54049,4.88112,1405.98,0.0009757089180276
2.61464976111646,0.595904861378812,10.478996018450056,10.234345494634265,690.8897506634036,0.0003007203,3.0,0.525,10.2977,9.60437,693.336,0.0003499387760933
8815.500765191917,0.6563135185607555,9.0835061246995,7.6890141174050655,2056.9628090722254,1.2770736,10000.0,0.6398,8.33531,6.07292,2057.33,3.9887293364111054
81519.45969601434,0.523152055025166,4.065188328392097,2.890201353513741,329.63612926959695,3.1303835,100000.0,0.452,4.12175,2.70907,329.273,33.68718387470924
3.094507022713451,0.5563203678331257,4.602995939705081,3.627452937404075,717.4837798464948,0.00019671784,3.0,0.5308,4.55228,3.8726,717.327,0.0002477941967011
9639000.873293977,0.5538671113968802,7.352718591289618,4.359519096730151,1306.517371451227,137.09566,10000000.0,0.5432,6.98892,4.35902,1304.78,154.29147001523037
72.0099329034719,0.7490191985373301,9.75020494969609,9.036798660107944,2569.931148033921,0.062595606,50.0,0.7756,10.7713,8.65206,2572.07,0.0015627989655795
3020538.1395582007,0.8941037397024925,28.29593655605739,15.816480566791586,5353.056119244808,296.35693,5000000.0,0.863,20.1457,8.54605,5353.8,466.1378187440126
7806.734882997855,0.4414531201203002,3.6651759842555736,3.1770841062678405,128.44880956128486,0.2638541,10000.0,0.436,3.78397,3.22953,128.892,0.0920374882973458
710203.9985073673,0.6167463313664086,8.647539953322063,4.097329678136413,1663.6952706750114,120.94859,500000.0,0.5814,7.44579,3.94305,1661.47,108.31598942907208
602.9827816117319,0.5344255434265477,5.389881216019445,4.620719926170734,1161.230114070721,0.22295786,500.0,0.519,6.29959,4.57313,1161.73,0.1640139070515103
3.024548806612961,0.7241942873137472,10.891773520306224,6.264552496203947,4215.926581585369,0.00032383818,3.0,0.73,9.82687,5.92931,4207.48,0.0010353768794726
46.327636832304535,0.378349089785859,3.550114800262809,2.597192128786983,90.21533818346393,0.009580577,50.0,0.382,3.67281,2.96848,90.4204,0.0005183858869264
5547.761010952264,0.6232622554353964,9.035149776109591,5.402430249517932,1890.49917495395,6.0646086,5000.0,0.6804,7.58494,5.23607,1889.8,0.3040420732192793
7268964.889107142,0.682086099885778,5.666165744237222,3.995771536536993,1630.576273530055,112.64602,5000000.0,0.5984,6.27243,4.13122,1630.08,149.34892393254086
27.75744619447643,0.7742061588958624,11.449919749357807,6.790516482223161,3402.5756116512,0.0042310013,20.0,0.7722,10.9388,6.90793,3408.24,0.0036284302774615
5647.129987386847,0.4787016668718862,5.0316462301285805,4.116310547476304,741.47333019135,5.282979,5000.0,0.4942,5.34824,4.13773,740.929,2.413542671253241
265219.25041346595,0.8038215979844134,13.343761384595556,7.912063659529876,4372.112941697933,31.654718,100000.0,0.8068,21.8367,11.1395,4368.3,17.998257130940416
36865.07574972275,0.7599990684283471,9.71345316356292,5.35744067141202,5124.702769370915,9.855683,40000.0,0.775,11.1955,6.07261,5122.32,9.915432139098778
8909673.206892487,0.7078257110550531,5.947089128426883,4.378191889910621,3777.238295310061,271.21375,10000000.0,0.7318,7.9329,6.23525,3777.17,321.4054603220979
55561.00844506087,0.4867007975737372,5.294023474795613,3.2094688855832105,384.69638790905003,22.762249,50000.0,0.4738,5.05755,2.858,385.245,8.096923650586179
663773.7397466345,0.826144711536019,20.29568411263778,7.851101963216884,4684.232175977186,90.54249,500000.0,0.815,12.9546,9.6087,4689.52,63.514733492594274
9019696.148936657,0.7022211157366439,13.131633803874163,6.444402969604939,2428.644227690609,244.81529,10000000.0,0.7212,13.2624,6.64572,2429.08,269.6149590033499
10668.127344075107,0.6853105784686083,10.777600656404314,2.7900709129462684,1791.9489905223575,2.0334268,10000.0,0.6376,10.5433,3.57347,1793.12,1.5002245184629976
3.2347752912634617,0.610336046908544,9.651875482147465,3.856334902895203,1426.8005569326633,0.0010206174,3.0,0.6596,10.1516,5.15951,1428.11,0.0002567891599215
1154631.3052696218,0.6913556147989108,11.578366505101926,7.961176066220892,2543.102440338063,159.82852,1000000.0,0.6994,11.6929,6.93274,2543.35,174.92283347193884
123480.00179174087,0.652660103417726,17.135128214437295,5.408692474283859,1420.5868679272185,10.84239,100000.0,0.6526,10.5915,5.77104,1417.73,30.35376336991617
714385.0951517749,0.38503943511872973,3.5898844518331914,2.469658562942951,30.30594950297882,2.2889767,500000.0,0.4442,3.74769,2.58193,30.1258,1.1719693725777522
48.67389390692332,0.8597063696276716,14.431622833486347,13.291114531657612,5063.46347203074,0.0067508,50.0,0.75,9.91334,5.23079,5069.08,0.0151742690552896
6430129.492856586,0.44411688086753826,4.950555891908543,4.327486313595553,518.4484767636764,65.54255,5000000.0,0.4704,5.4668,3.66161,518.44,64.62092254292055
2.057424864450115,0.8006523301726378,14.367115661871871,12.814918890604847,2951.29654583601,0.00031339124,3.0,0.7052,10.3094,8.99249,2947.89,0.0006452164013503
10.50656274752921,0.7970317858377591,19.076177320168462,10.830841996228994,3397.579847385945,0.00074877404,10.0,0.7362,11.7741,6.99458,3393.43,0.0030863160120932
23447.935731211564,0.4164724451114886,7.30533322839258,4.692718374043765,385.6074327195463,1.1028136,10000.0,0.4848,7.09225,3.16573,385.489,1.3421383055842984
6569.480592934762,0.423297704480634,4.832200793981744,3.9636255436289365,378.9346829612689,3.6178815,5000.0,0.4464,4.54229,3.95239,378.892,2.037908829841381
51828.888108778236,0.36651921510409985,4.227367018871762,3.363508519984525,82.91142372092372,5.2438755,50000.0,0.4088,3.99432,3.21394,82.843,1.5139399871747503
5475729.60943404,0.797746240767608,28.167392488253242,27.562139573369482,2959.6873386700927,303.76984,5000000.0,0.8228,17.6862,16.7388,2970.22,265.8127263094326
5.457776932863276,0.7243890350959084,11.169062845192832,6.029660307227887,2555.3268893334307,0.00025887307,5.0,0.6796,9.52144,5.9183,2557.99,0.0015505524712301
654.8452624832835,0.3964244710016498,4.14965162177044,3.5067959112826945,94.19409847271868,0.033104103,500.0,0.3872,4.2178,3.08502,94.5562,0.1286113965862601
61009.5819755414,0.6033359423924367,5.8471843474329885,4.433123116421517,1560.1277412455993,28.92421,50000.0,0.5212,5.27695,4.27032,1559.48,14.810708446427228
768.4276453517206,0.7099585582456992,7.732929420680099,5.37342275377519,2550.5832084258177,0.2646831,1000.0,0.686,8.05298,7.05859,2550.96,0.1893370484955224
36.839178174159755,0.5256330195061222,6.460614525943996,2.9662901934637493,798.0242851050525,0.01577147,40.0,0.473,6.19427,4.05594,798.68,0.0139191091362386
1.1513977209395179,0.6381560232447323,8.244150880702458,6.647867644928093,1847.9259043252337,0.00032025753,1.0,0.6538,7.45121,6.98768,1847.59,0.0002624718035914
8.35789708106846,0.8151089685566362,18.55524481164113,8.408517772603155,4406.354965738403,0.0012857573,10.0,0.7782,16.1105,7.03802,4399.29,0.0027564348035454
60540.14744218052,0.5366884283422654,5.550491990756363,3.3374921790989442,719.6919318782615,3.8216057,50000.0,0.5554,4.72724,3.56217,719.379,0.8579035378112809
3.8552629819378494,0.5754614523741637,5.532302082882063,3.963447390171453,1078.7568382442623,0.0019268091,3.0,0.49,5.47061,4.41529,1078.08,0.0059678403132825
663.9090806731775,0.6275154320195085,6.781309473190933,3.9646517810385262,1623.0283724692104,0.30195087,500.0,0.6138,6.49481,4.26763,1621.96,0.256333813101057
1694.00850264457,0.6429903435303116,10.460961909169825,10.35949586047823,1813.1201673236428,0.23735048,1000.0,0.633,9.96795,8.48591,1812.81,0.2982653223337983
3687840.5258620563,0.6958477024834893,12.514750015387747,11.388082832207598,1237.3263471782502,137.67897,5000000.0,0.5776,9.67783,7.26872,1236.27,138.17031343744793
57.00496270315728,0.47771905953228505,4.011549325114778,2.868735027905246,110.38296310497162,0.0013743589,50.0,0.3842,3.85408,2.93694,110.506,0.0012442922562731
3.837996818173523,0.3812472578758479,4.604309056727379,2.4630191842688176,146.30624415717034,0.0066257883,3.0,0.4794,4.3307,2.74492,146.028,0.0001349245707547
450036.51956103457,0.5814356489006622,4.242125683649759,4.053646040488372,988.5237868568344,29.703175,500000.0,0.5466,5.27643,3.51743,988.815,75.7208266925924
51151.84374476172,0.5425560944408573,5.547905277323901,4.976982903449431,950.643480820353,21.622818,50000.0,0.529,6.26762,4.30044,949.827,4.410696459328582
11.715959508776088,0.7817063725904216,14.749136594876953,7.923685964262747,3703.2752275640364,0.0013050303,10.0,0.8104,15.0265,7.9821,3702.8,0.0009005849402721
669429.6901146468,0.41460439238182734,4.762576993970036,2.6353548466151513,181.83195519969422,32.72664,500000.0,0.4094,4.62241,2.97326,182.145,30.65586077826145
5481.515936601625,0.7557537469275448,11.12054384644544,9.781852390220779,3627.5380132129385,0.5128465,5000.0,0.73,10.3463,8.86044,3624.84,1.093063960953552
3527.340510033573,0.693101960099481,7.531983293550352,5.269515686045943,3557.208924067214,2.903836,5000.0,0.6962,7.58377,5.1021,3558.48,2.511743387644552
824996.0433485,0.6903878234975593,9.9804671292944,7.3095937523603105,2534.7662209369955,125.0626,1000000.0,0.6902,8.23387,5.84668,2534.15,108.01615399215814
25119.91500174236,0.6626543855412417,17.37949508205098,10.485521941373813,2035.4508033306383,8.886162,40000.0,0.6832,17.6314,10.0389,2035.27,22.407041176429303
40260.944404308575,0.7463937859624058,14.575716176907235,13.474618952965248,2229.520434041173,3.9376237,40000.0,0.7184,15.7195,9.72839,2225.41,10.913195517745006
710901.8035130772,0.42597549310852156,3.718015042680227,2.4025547064115393,103.49007074832866,30.749802,500000.0,0.4148,3.85981,2.53784,103.28,15.492529844716334
83.11438483236608,0.6105083951192432,7.262560457141021,4.38899653316796,1525.6275772164865,0.012685267,100.0,0.6558,8.02196,4.1722,1525.15,0.0433070339643241
57867.842596550574,0.7221496210499033,14.260951779106572,7.486691715975907,2791.2990984818894,927.4696,50000.0,0.7478,11.4636,8.17134,2794.23,5.698588288029092
19.63046274041659,0.5861018465599874,10.532035857472039,7.233846096421699,976.8786864936699,0.061410964,20.0,0.6084,10.3381,9.26479,978.616,0.0107965275165998
2.5598293255037485,0.726194260405437,16.47874923410899,10.035657678141757,2345.943417785189,0.0006130859,3.0,0.7186,13.1866,6.72456,2347.07,0.0013202866387788
53785.63324652102,0.5921366037256213,7.38435707550924,7.276306686910411,1442.282038941063,17.631325,50000.0,0.6088,7.18775,6.56186,1442.19,4.335593208418615
101396.1572120565,0.6682024322076277,6.745765931406694,4.615508725536022,1923.8425862159777,35.30187,100000.0,0.5984,7.62911,3.95603,1922.93,28.01275871182694
92737.85535998645,0.4504394480207184,4.88465457608709,3.64904377962982,430.2582552894554,13.974204,100000.0,0.452,4.67601,3.58614,430.33,16.98991602874332
6.84401549013258,0.4182219297961136,4.130907730240104,3.7706204054902854,378.333355133935,0.004230653,5.0,0.424,4.23795,3.61938,378.378,0.0003251213171717
27.60966787666106,0.8340284599391001,37.31074785529482,13.031836731341745,4246.156183219024,0.0050945394,20.0,0.8324,37.3405,13.0059,4240.94,0.0034580776619278
47999.626139477004,0.8442314581168685,12.058207109618692,10.751577629200256,5139.091284499766,6.0497394,50000.0,0.86,14.9209,13.2604,5140.9,6.985036229429402
3.6970466107776674,0.5362400362110522,5.2316761344237275,3.6392075322093014,754.8587397184976,0.0025699039,3.0,0.5356,5.06349,3.71152,754.816,0.0015348766087024
7636049.908469786,0.4769562289460321,7.157031386620394,4.151729871661884,359.3461357174193,31.417587,10000000.0,0.437,5.57969,4.82285,359.134,61.86759680639556
103.56398321521635,0.5986751558655434,7.024420791809672,6.249837063016475,1708.449884774066,0.051809195,100.0,0.6464,6.74228,5.52931,1708.06,0.014906789336219
7910.525897452737,0.5686423757371176,7.832620859877079,3.7794410156672686,972.4409292055929,1.6247575,10000.0,0.515,6.50945,4.91174,971.607,9.13691389270114
8.138055693250228,0.5547593136653587,6.5194545609359205,3.418802660847229,727.7718282799867,0.0004664836,10.0,0.4862,5.91615,4.07041,728.638,0.0270397432864274
857537.6729542543,0.4894574218311671,3.8488884434478567,2.7945833329677483,104.12761085364446,7.8940663,1000000.0,0.4276,3.99789,2.84337,104.392,24.462242290465635
60462.04604663301,0.9140744081357777,21.64756231581109,20.474090638708727,6204.8099549627805,8.064789,50000.0,0.9154,21.8281,20.5859,6179.32,7.29137401717202
487285.1869757264,0.4922898880438931,6.6501308489268505,3.9448833900285853,918.0372253050966,88.93385,500000.0,0.5816,5.48641,4.37851,917.982,38.94309499533975
6.744370106786415,0.6640125599121122,10.774976408320127,10.118637474040248,1859.4232388304886,0.00041393,5.0,0.685,12.1508,8.26476,1858.54,0.0003958654856703
3503.130786317979,0.7426870476526581,9.147000456505488,8.458828704736026,3104.060080631154,0.64536756,5000.0,0.7388,10.9249,6.00637,3099.71,0.9580642268543688
965.4934452433416,0.5919550658622305,5.272611147561993,3.6136419103843433,1022.6396417104628,0.10045076,1000.0,0.5608,5.26218,2.78641,1022.5,0.0498161688470831
1.4672465957248508,0.8422835034267939,18.674543836550235,16.585933900463424,4130.191973334793,8.433803e-05,1.0,0.7702,12.7273,10.7592,4134.76,0.0002186545992616
11.83678343754864,0.6652935875625836,11.101993387458922,5.950290221209703,1902.2396035013617,0.0005059505,10.0,0.6546,8.69858,5.24575,1903.18,0.0012894354966949
157.67455475716602,0.4992105343521856,4.160722755261377,2.993333619772204,473.4583553497182,0.07182104,100.0,0.4646,4.44167,3.60442,473.814,0.0111761107759656
9650.377616340744,0.5268349565348865,6.111363553276945,6.103788540464519,1310.599285729522,7.861104,10000.0,0.5678,6.1741,5.21501,1309.49,11.820624871779676
7.013985068208003,0.4244408906523156,5.142957027187347,3.3764726644043037,293.15806081775247,0.002314121,5.0,0.4724,4.88745,3.19638,293.192,0.0012491841129094
761.9342579080962,0.7322268054312517,8.360528855744278,6.511186559785967,3776.4092381571086,0.07911968,1000.0,0.7318,7.9329,6.23525,3777.17,0.1461655269342179
57.86199892426528,0.5438303254738717,5.769262906939253,4.67722621810541,794.3347130075688,0.0035193313,50.0,0.4782,5.57567,4.9751,794.523,0.0113936321940485
16446.60075417514,0.6552531286761366,13.774636943657116,4.4354114802692886,1900.2564712497665,0.9207125,10000.0,0.7294,9.46149,6.72598,1899.4,0.2311321827766055
26.434606372434285,0.535377348043802,8.663123784649917,7.678755700704497,881.7538297244103,0.0017277129,20.0,0.517,6.13698,5.34529,881.432,0.0193671699029634
